what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772396263
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1469772416016
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1469772456575
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1469772463860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1469772506719
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1469772510101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772513740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772516121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772516153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772517547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772521573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772541335
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1469772549081
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1469772550986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772552227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772554219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772554329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772571084
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1469772574310
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1469772577906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1469772593286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772610735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772614148
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1469772618628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772619742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772621845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1469772621870
