what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1457508735178
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1457508737085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1457508739162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1457508741209
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1457508744037
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1457508746834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508747506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508747522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508747569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508749850
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1457508751194
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1457508753288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508755773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508757945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508758038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508760023
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1457508765041
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1457508765166
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1457508770714
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1457508775105
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1457508781147
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1457508790444
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1457508792835
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1457508812333
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1457508824912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508837877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508838065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1457508859737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508860675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1457508862222
